,longitude,latitude,the_geom,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
6416,-87.64150113400001,41.75074265500001,POINT (-87.64150113400001 41.75074265500001),2651,79TH STREET,UNION,WB,NS,"8A,79",N79,CHICAGO,79th Street & Union
6417,-87.74973209000001,41.91695175299998,POINT (-87.74973209000001 41.91695175299998),4136,ARMITAGE,LAPORTE,WB,NS,73,,CHICAGO,Armitage & Laporte
6418,-87.65517799999998,41.72140200000001,POINT (-87.65517799999998 41.72140200000001),3466,95TH STREET,THROOP,WB,NS,"N9,95",N9,CHICAGO,95th Street & Throop
6419,-87.53755959799997,41.69192605699999,POINT (-87.53755959799997 41.69192605699999),7282,112TH STREET,AVENUE M,WB,NS,30,,CHICAGO,112th Street & Avenue M
6420,-87.64857359199999,41.85808315600002,POINT (-87.64857359199999 41.85808315600002),6806,18TH STREET,PEORIA (west leg),WB,NS,18,,CHICAGO,18th Street & Peoria
6421,-87.665405954,41.89108141700001,POINT (-87.665405954 41.89108141700001),783,GRAND,ARMOUR,WB,NS,65,,CHICAGO,Grand & Armour
6422,-87.63465985300002,41.903785035,POINT (-87.63465985300002 41.903785035),2033,DIVISION,WELLS,EB,NS,70,,CHICAGO,Division & Wells
6423,-87.73020000000002,41.87696299999999,POINT (-87.73020000000002 41.87696299999999),21,JACKSON,KEELER,EB,FS,126,,CHICAGO,Jackson & Keeler
6424,-87.64313113399999,41.735976478,POINT (-87.64313113399999 41.735976478),14506,87TH STREET,HALSTED,EB,FS,"24,87",N87,CHICAGO,87th Street & Halsted
6425,-87.672091948,41.903194896,POINT (-87.672091948 41.903194896),17131,DIVISION,WOOD,EB,FS,70,,CHICAGO,Division & Wood
6426,-87.67409147799998,42.008930995000014,POINT (-87.67409147799998 42.008930995000014),12055,LUNT,CLARK,EB,NS,96,,CHICAGO,Lunt & Clark
6427,-87.615482531,41.769280546000005,POINT (-87.615482531 41.769280546000005),7220,69TH STREET,KING DRIVE,EB,NS,"N5,30,67",N5,CHICAGO,69th Street & King Drive
6428,-87.68391300000002,41.87388199999998,POINT (-87.68391300000002 41.87388199999998),189,HARRISON,OAKLEY,EB,NS,7,,CHICAGO,Harrison & Oakley
6429,-87.744822,41.871076000000016,POINT (-87.744822 41.871076000000016),10285,CICERO,LEXINGTON,NB,NS,54,,CHICAGO,Cicero & Lexington (Blue Line)
6430,-87.67921999999999,41.972305000000006,POINT (-87.67921999999999 41.972305000000006),8959,DAMEN,ARGYLE,NB,NS,50,,CHICAGO,Damen & Argyle
6431,-87.78532602199999,41.922758156999976,POINT (-87.78532602199999 41.922758156999976),17192,NARRAGANSETT,GRAND,NB,FS,86,,CHICAGO,Narragansett & Grand
6432,-87.72497574099998,41.86268890100001,POINT (-87.72497574099998 41.86268890100001),17213,PULASKI,14TH STREET,NB,FS,53,,CHICAGO,Pulaski & 14th Street
6433,-87.68699223099998,41.90681175999998,POINT (-87.68699223099998 41.90681175999998),17344,WESTERN,HIRSCH,NB,FS,49,N49,CHICAGO,Western & Hirsch
6434,-87.67298324400002,41.736234578999984,POINT (-87.67298324400002 41.736234578999984),8703,DAMEN,87TH STREET,SEB,TERM,"48,95",,CHICAGO,Damen & 87th Street Terminal
6435,-87.674692999,41.80681100100003,POINT (-87.674692999 41.80681100100003),8766,DAMEN,48TH STREET,SB,NS,48,,CHICAGO,Damen & 48th Street
6436,-87.64829800000001,41.913730999999984,POINT (-87.64829800000001 41.913730999999984),5952,HALSTED,WILLOW,NB,NS,8,,CHICAGO,Halsted & Willow
6437,-87.65471000000002,41.96534100100001,POINT (-87.65471000000002 41.96534100100001),1177,SHERIDAN,WILSON,NB,NS,151,,CHICAGO,Sheridan & Wilson
6438,-87.644422153,41.769027714,POINT (-87.644422153 41.769027714),14495,HALSTED,69TH STREET,NB,FS,8,,CHICAGO,Halsted & 69th Street
6439,-87.67199048499998,41.70659382600002,POINT (-87.67199048499998 41.70659382600002),17261,103RD STREET,SEELEY (east leg),WB,NS,103,,CHICAGO,103rd Street & Seeley
6440,-87.64244974500002,41.793937793,POINT (-87.64244974500002 41.793937793),10537,GARFIELD,UNION,EB,FS,55,N55,CHICAGO,Garfield & Union
6441,-87.69726742900002,41.922931045999974,POINT (-87.69726742900002 41.922931045999974),5554,MILWAUKEE,CALIFORNIA,NWB,NS,56,,CHICAGO,Milwaukee & California
6442,-87.63138442899998,41.81648775100001,POINT (-87.63138442899998 41.81648775100001),8011,43RD STREET,WENTWORTH,WB,FS,43,,CHICAGO,43rd Street & Wentworth
6443,-87.659601339,41.95090891699999,POINT (-87.659601339 41.95090891699999),14432,CLARK,GRACE,SB,FS,22,N22,CHICAGO,Clark & Grace
6444,-87.62992435400002,41.85300859900002,POINT (-87.62992435400002 41.85300859900002),5122,CERMAK,CLARK,WB,NS,21,,CHICAGO,Cermak & Clark (Red Line)
6445,-87.67681005700001,41.88476449000001,POINT (-87.67681005700001 41.88476449000001),14962,DAMEN,LAKE,SB,FS,50,,CHICAGO,Damen & Lake
6446,-87.64901500000002,41.93453199999999,POINT (-87.64901500000002 41.93453199999999),5963,HALSTED,GEORGE,NB,MT,8,,CHICAGO,Halsted & George
6447,-87.65529068400002,41.70672970200002,POINT (-87.65529068400002 41.70672970200002),12153,103RD STREET,VINCENNES (east RR CROSSING),EB,FS,103,,CHICAGO,Julian High School
6448,-87.648009651,41.90384567199999,POINT (-87.648009651 41.90384567199999),15151,HALSTED,DIVISION,NB,FS,8,,CHICAGO,Halsted & Division
6449,-87.72509245200001,41.858805485000005,POINT (-87.72509245200001 41.858805485000005),6741,16TH STREET,PULASKI,EB,NS,18,,CHICAGO,16th Street & Pulaski
6450,-87.63917427000001,41.933108687000015,POINT (-87.63917427000001 41.933108687000015),1148,SHERIDAN,DIVERSEY,NB,FS,"77,134,143,151,156",,CHICAGO,Sheridan & Diversey
6451,-87.60468033500001,41.72545666399998,POINT (-87.60468033500001 41.72545666399998),2596,COTTAGE GROVE,93RD STREET,SB,FS,"4,N5,95",N5,CHICAGO,Cottage Grove & 93rd Street
6452,-87.71308099999999,41.866258000000016,POINT (-87.71308099999999 41.866258000000016),279,ROOSEVELT,ST. LOUIS,EB,NS,12,,CHICAGO,Roosevelt & St. Louis
6453,-87.77532377300003,41.89823206900002,POINT (-87.77532377300003 41.89823206900002),9595,AUSTIN,AUGUSTA,SB,FS,91,,OAK PARK,Austin & Augusta
6454,-87.60532522400001,41.760331776999976,POINT (-87.60532522400001 41.760331776999976),2483,COTTAGE GROVE,74TH STREET,NB,NS,4,,CHICAGO,Cottage Grove & 74th Street
6455,-87.69323168800003,41.85201032100002,POINT (-87.69323168800003 41.85201032100002),15778,CERMAK,WASHTENAW,WB,FS,21,,CHICAGO,Cermak & Washtenaw
6456,-87.71045899900002,41.86651899999998,POINT (-87.71045899900002 41.86651899999998),11225,HOMAN,ROOSEVELT,NB,FS,82,,CHICAGO,Homan & Roosevelt
6457,-87.625107001,41.779987000000006,POINT (-87.625107001 41.779987000000006),3432,63RD STREET,STATE,EB,FS,63,N63,CHICAGO,63rd Street & State
6458,-87.63962111000001,41.932844217000024,POINT (-87.63962111000001 41.932844217000024),11035,DIVERSEY,SHERIDAN/LAKEVIEW,EB,NS,76,,CHICAGO,Diversey & Sheridan/Lakeview
6459,-87.70777900000002,41.93926499999998,POINT (-87.70777900000002 41.93926499999998),7860,BELMONT,KEDZIE,EB,NS,77,N77,CHICAGO,Belmont & Kedzie
6460,-87.64362232500002,41.91092213899998,POINT (-87.64362232500002 41.91092213899998),916,NORTH AVENUE,LARRABEE,EB,NS,"N9,72",N9,CHICAGO,North Ave & Larrabee
6461,-87.63531256099998,41.852809562000004,POINT (-87.63531256099998 41.852809562000004),6953,CERMAK,ARCHER,EB,NS,21,,CHICAGO,Cermak & Archer
6462,-87.73636099999999,41.91003600099998,POINT (-87.73636099999999 41.91003600099998),696,GRAND,KOSTNER,SEB,NS,65,,CHICAGO,Grand & Kostner
6463,-87.71109299900002,41.882803000000024,POINT (-87.71109299900002 41.882803000000024),11172,HOMAN,WASHINGTON,SB,NS,82,,CHICAGO,Homan & Washington
6464,-87.696413425,41.88402683200002,POINT (-87.696413425 41.88402683200002),15302,CALIFORNIA,LAKE,SB,FS,94,,CHICAGO,California & Lake (Green Line)
6465,-87.63153400099998,41.904023000999985,POINT (-87.63153400099998 41.904023000999985),1850,CLARK,DIVISION,SB,NS,22,N22,CHICAGO,Clark & Division (Red Line)
6466,-87.76733568999998,41.960587171999975,POINT (-87.76733568999998 41.960587171999975),11525,CENTRAL,MONTROSE,SB,NS,85,,CHICAGO,Central & Montrose
6467,-87.64347358100002,41.948821642999974,POINT (-87.64347358100002 41.948821642999974),1162,LAKE SHORE,ADDISON,NB,FT,"135,146,151",,CHICAGO,Lake Shore & Addison
6468,-87.60510869799998,41.75115870100001,POINT (-87.60510869799998 41.75115870100001),2478,COTTAGE GROVE,79TH STREET,NB,NS,4,,CHICAGO,Cottage Grove & 79th Street
6469,-87.633980001,41.88579800100001,POINT (-87.633980001 41.88579800100001),4630,WELLS,LAKE,SB,NS,37,,CHICAGO,Wells & Lake
6470,-87.62382739899999,41.85812678100001,POINT (-87.62382739899999 41.85812678100001),1575,MICHIGAN,18TH STREET,NB,FS,"1,3,4",N4,CHICAGO,Michigan & 18th Street
6471,-87.71090999900002,41.88082000000003,POINT (-87.71090999900002 41.88082000000003),11236,HOMAN,MADISON,NB,NS,82,,CHICAGO,Homan & Madison
6472,-87.65975363000001,41.976856501999976,POINT (-87.65975363000001 41.976856501999976),4794,BROADWAY,FOSTER,NB,FS,"36,92",,CHICAGO,Broadway & Foster
6473,-87.695852887,41.86151083599998,POINT (-87.695852887 41.86151083599998),4245,CALIFORNIA,OGDEN,SB,NS,94,,CHICAGO,California & Ogden
6474,-87.68890281900002,41.97294440799999,POINT (-87.68890281900002 41.97294440799999),1664,WESTERN,WINNEMAC,NB,NS,"49,49B",N49,CHICAGO,Western & Winnemac
6475,-87.64858020499997,41.96566508000001,POINT (-87.64858020499997 41.96566508000001),3773,MARINE DRIVE,WILSON,NB,FS,"81,136,146",N81,CHICAGO,Marine Drive & Wilson
6476,-87.74720492099999,41.95514223999999,POINT (-87.74720492099999 41.95514223999999),10336,CICERO,BELLE PLAINE,NB,NS,"54,54A",,CHICAGO,Cicero & Belle Plaine
6477,-87.62939634999998,41.886183571000004,POINT (-87.62939634999998 41.886183571000004),1885,DEARBORN,WACKER & LAKE,NB,MB,"22,36,62",N22,CHICAGO,Dearborn & Wacker/Lake
6478,-87.66131915800003,41.85524468,POINT (-87.66131915800003 41.85524468),17269,LOOMIS,CULLERTON,SB,NS,60,N60,CHICAGO,Loomis & Cullerton
6479,-87.76447857800002,41.86715994000002,POINT (-87.76447857800002 41.86715994000002),17224,CENTRAL,FILLMORE,SB,FS,12,,CHICAGO,Central & Fillmore
6480,-87.72707290900001,41.851626649000025,POINT (-87.72707290900001 41.851626649000025),6885,CERMAK,KARLOV,WB,NS,21,,CHICAGO,Cermak & Karlov
6481,-87.72465499999998,41.99026200100002,POINT (-87.72465499999998 41.99026200100002),11500,PETERSON,3800 WEST,WB,MB,84,,CHICAGO,3800 W Peterson
6482,-87.621586933,41.76928295800002,POINT (-87.621586933 41.76928295800002),7413,69TH STREET,MICHIGAN,WB,NS,"N5,30,67",N5,CHICAGO,69th Street & Michigan
6483,-87.648902416,41.759698653999976,POINT (-87.648902416 41.759698653999976),10897,74TH STREET,MORGAN,WB,NS,75,,CHICAGO,74th Street & Morgan
6484,-87.74631309199998,41.902432847,POINT (-87.74631309199998 41.902432847),16095,DIVISION,CICERO,WB,FS,70,,CHICAGO,Division & Cicero
6485,-87.71856865400002,41.97571431799997,POINT (-87.71856865400002 41.97571431799997),14807,FOSTER,CENTRAL PARK (N.E.U.dwy.),WB,FS,92,,CHICAGO,Foster & Central Park
6486,-87.76144483799999,41.93872228999999,POINT (-87.76144483799999 41.93872228999999),9331,BELMONT,LONG,WB,NS,77,N77,CHICAGO,Belmont & Long
6487,-87.61625021200001,41.809477657,POINT (-87.61625021200001 41.809477657),7152,47TH STREET,KING DRIVE,WB,NS,47,,CHICAGO,47th Street & King Drive
6488,-87.62175238499998,41.83494860299999,POINT (-87.62175238499998 41.83494860299999),16119,INDIANA,33RD BOULEVARD,NB,FS,"1,4",N4,CHICAGO,Indiana & 33rd Boulevard
6489,-87.61649665099998,41.80962728999998,POINT (-87.61649665099998 41.80962728999998),2155,KING DRIVE,47TH STREET,NB,FS,3,,CHICAGO,King Drive & 47th Street
6490,-87.676492972,41.87893626499999,POINT (-87.676492972 41.87893626499999),17274,DAMEN,ADAMS,NB,FS,50,,CHICAGO,Damen & Adams
6491,-87.765294004,41.89501622300003,POINT (-87.765294004 41.89501622300003),17368,CENTRAL,CHICAGO,NB,FS,85,,CHICAGO,Central & Chicago
6492,-87.71319839900002,41.96848270700002,POINT (-87.71319839900002 41.96848270700002),3804,LAWRENCE,KIMBALL,WB,NS,81,N81,CHICAGO,Lawrence & Kimball (Brown Line)
6493,-87.66345488600001,41.7595111,POINT (-87.66345488600001 41.7595111),10902,74TH STREET,ASHLAND,WB,NS,75,,CHICAGO,74th Street & Ashland
6494,-87.65733227099997,41.88165448000001,POINT (-87.65733227099997 41.88165448000001),14765,MADISON,RACINE (west leg),WB,FT,20,N20,CHICAGO,Madison & Racine
6495,-87.57579661699998,41.748052449,POINT (-87.57579661699998 41.748052449),5297,JEFFERY,81ST STREET,NB,FS,"J14,15",,CHICAGO,Jeffery & 81st Street
6496,-87.66029552399999,41.994435689,POINT (-87.66029552399999 41.994435689),5432,BROADWAY,GRANVILLE,NB,NS,36,,CHICAGO,Broadway & Granville
6497,-87.68451357999999,41.81578807300002,POINT (-87.68451357999999 41.81578807300002),14579,WESTERN,43RD STREET,NB,FS,"49,X49",N49,CHICAGO,Western & 43rd Street
6498,-87.76422928300002,41.945933663000005,POINT (-87.76422928300002 41.945933663000005),12602,ADDISON,LINDER,WB,NS,152,,CHICAGO,Addison & Linder
6499,-87.704652001,41.749866999999995,POINT (-87.704652001 41.749866999999995),2681,79TH STREET,SPAULDING,WB,NS,79,,CHICAGO,79th Street & Spaulding
6500,-87.65840651100001,41.692236603000026,POINT (-87.65840651100001 41.692236603000026),2925,111TH STREET,BISHOP,WB,NS,111,,CHICAGO,111th Street & Bishop
6501,-87.60725116100002,41.79504911700002,POINT (-87.60725116100002 41.79504911700002),10579,55TH STREET,PAYNE DRIVE,WB,NS,55,N55,CHICAGO,55th Street & Payne Drive
6502,-87.77006899999998,41.96780100000001,POINT (-87.77006899999998 41.96780100000001),9687,LAWRENCE,MAJOR (west leg),WB,NS,"81W,91",,CHICAGO,Lawrence & Major
6503,-87.628241,41.89500700000002,POINT (-87.628241 41.89500700000002),5379,STATE,HURON,SB,NS,36,,CHICAGO,State & Huron
6504,-87.71726747000002,41.939275528999985,POINT (-87.71726747000002 41.939275528999985),9314,BELMONT,CENTRAL PARK,WB,NS,77,N77,CHICAGO,Belmont & Central Park
6505,-87.72134984299998,41.89548807199998,POINT (-87.72134984299998 41.89548807199998),14523,CHICAGO,HAMLIN,WB,FS,66,N66,CHICAGO,Chicago & Hamlin
6506,-87.66130465100002,41.768658328000015,POINT (-87.66130465100002 41.768658328000015),10105,69TH STREET,LAFLIN,WB,NS,67,,CHICAGO,69th Street & Laflin
6507,-87.59293701899998,41.784257302000015,POINT (-87.59293701899998 41.784257302000015),13025,61ST STREET,KENWOOD,WB,NS,59,,CHICAGO,61st Street & Kenwood
6508,-87.66469099900002,41.89619699999997,POINT (-87.66469099900002 41.89619699999997),621,CHICAGO,GREENVIEW,WB,NS,66,N66,CHICAGO,Chicago & Greenview
6509,-87.75936699900001,41.872900000000016,POINT (-87.75936699900001 41.872900000000016),155,HARRISON,5400 WEST,EB,MB,7,,CHICAGO,5400 W Harrison
6510,-87.709718657,41.93042293799999,POINT (-87.709718657 41.93042293799999),5466,MILWAUKEE,SAWYER (east leg),SEB,NS,"56,76",,CHICAGO,Milwaukee & Sawyer
6511,-87.746744476,42.026335699000015,POINT (-87.746744476 42.026335699000015),10438,SKOKIE BLVD,OAKTON,NB,FS,54A,,SKOKIE,Skokie Blvd & Oakton
6512,-87.65445705600001,41.95381159200002,POINT (-87.65445705600001 41.95381159200002),1169,SHERIDAN,DAKIN,NB,FS,151,,CHICAGO,Sheridan & Dakin
6513,-87.603720022,41.72020510499999,POINT (-87.603720022 41.72020510499999),2822,COTTAGE GROVE,9600 SOUTH,SB,MB,"4,115",,CHICAGO,9600 S Cottage Grove
6514,-87.626615001,41.767360000999986,POINT (-87.626615001 41.767360000999986),2436,LAFAYETTE,70TH STREET,SB,NS,29,,CHICAGO,Lafayette & 70th Street
6515,-87.65524799999997,41.807049000999996,POINT (-87.65524799999997 41.807049000999996),5160,RACINE,48TH STREET,SB,NS,44,,CHICAGO,Racine & 48th Street
6516,-87.566577043,41.767804247000015,POINT (-87.566577043 41.767804247000015),7050,S. SHORE DRIVE,70TH STREET,SB,FS,"6,26",,CHICAGO,S. Shore Drive & 70th Street
6517,-87.55939000000001,41.69552700000003,POINT (-87.55939000000001 41.69552700000003),6984,TORRENCE,11000 SOUTH,NB,MB,71,,CHICAGO,11000 S Torrence
6518,-87.615109303,41.760396657,POINT (-87.615109303 41.760396657),2126,KING DRIVE,74TH STREET,NB,FS,3,,CHICAGO,King Drive & 74th Street
6519,-87.575833709,41.74990958699999,POINT (-87.575833709 41.74990958699999),5298,JEFFERY,80TH STREET,NB,FS,15,,CHICAGO,Jeffery & 80th Street
6520,-87.78776171700002,41.977391221999994,POINT (-87.78776171700002 41.977391221999994),9700,NAGLE,BERWYN,NB,NS,86,,CHICAGO,Nagle & Berwyn
6521,-87.54789618199999,41.74837742699998,POINT (-87.54789618199999 41.74837742699998),7020,S. SHORE DRIVE,81ST STREET,NB,FS,"N5,26,71",N5,CHICAGO,S. Shore Drive & 81st Street
6522,-87.66220557499997,41.71896956699999,POINT (-87.66220557499997 41.71896956699999),6132,BEVERLY,9653 SOUTH,SB,MB,9,,CHICAGO,9653 S Beverly
6523,-87.78796891000002,41.986195866,POINT (-87.78796891000002 41.986195866),17316,NORTHWEST HWY,NAGLE,NWB,FS,68,,CHICAGO,Northwest Hwy & Nagle
6524,-87.71284159300001,41.79341547500002,POINT (-87.71284159300001 41.79341547500002),17236,55TH STREET,CENTRAL PARK,WB,NS,55,,CHICAGO,55th Street & Central Park
6525,-87.74249653499999,41.76023191899998,POINT (-87.74249653499999 41.76023191899998),10371,73RD STREET,CICERO,WB,FS,54B,,BEDFORD PARK,73rd Street & Cicero
6526,-87.63860317400002,41.90910034799998,POINT (-87.63860317400002 41.90910034799998),17140,SEDGWICK,BLACKHAWK,SB,FS,37,,CHICAGO,Sedgwick & Blackhawk
6527,-87.70262108100002,41.68416930699999,POINT (-87.70262108100002 41.68416930699999),15794,115TH STREET,SPAULDING,EB,FT,52A,,MERRIONETTE PARK,115th Street & Spaulding
6528,-87.69717068300002,41.914108399999975,POINT (-87.69717068300002 41.914108399999975),3012,CALIFORNIA,BLOOMINGDALE,SB,NT,94,,CHICAGO,California & Bloomingdale
6529,-87.69714100200002,41.90995412799998,POINT (-87.69714100200002 41.90995412799998),14973,CALIFORNIA,NORTH AVENUE,SB,FS,94,,CHICAGO,California & North Ave
6530,-87.71163039800001,41.99777144500001,POINT (-87.71163039800001 41.99777144500001),17294,McCORMICK,DEVON,NB,FS,"82,96",,LINCOLNWOOD,McCormick & Devon
6531,-87.64451956300002,41.84805988099998,POINT (-87.64451956300002 41.84805988099998),4450,ARCHER,LOWE,NEB,NS,"44,62",,CHICAGO,Archer & Lowe
6532,-87.738821906,41.78646501399999,POINT (-87.738821906 41.78646501399999),14116,MIDWAY TERMINAL,ORANGE LINE STATION,SWB,TERM,"63W,165",,CHICAGO,Midway Orange Line Station
6533,-87.69771399899997,41.932023000000015,POINT (-87.69771399899997 41.932023000000015),11010,DIVERSEY,CALIFORNIA,EB,NS,76,,CHICAGO,Diversey & California
6534,-87.727812535,41.793084437000005,POINT (-87.727812535 41.793084437000005),10500,55TH STREET,KEELER,EB,FS,55,,CHICAGO,55th Street & Keeler
6535,-87.669510807,41.808504035,POINT (-87.669510807 41.808504035),15324,47TH STREET,WOOD,EB,FS,47,,CHICAGO,47th Street & Wood
6536,-87.67424352900002,41.786564010999996,POINT (-87.67424352900002 41.786564010999996),12976,59TH STREET,DAMEN,EB,NS,59,,CHICAGO,59th Street & Damen
6537,-87.65889555500002,41.97811113099999,POINT (-87.65889555500002 41.97811113099999),4796,BERWYN,RED LINE STATION,EB,MB,92,,CHICAGO,Berwyn & Broadway (Red Line)
6538,-87.79700099899998,41.991299000000026,POINT (-87.79700099899998 41.991299000000026),9897,NORTHWEST HWY,NETTLETON,NWB,NS,68,,CHICAGO,Northwest Hwy & Nettleton
6539,-87.74749370699999,41.955553339999994,POINT (-87.74749370699999 41.955553339999994),10202,CICERO,BELLE PLAINE,SB,NS,"54,54A",,CHICAGO,Cicero & Belle Plaine
6540,-87.71067144400001,41.86792145999999,POINT (-87.71067144400001 41.86792145999999),15300,HOMAN,FILLMORE,SB,FS,82,,CHICAGO,Homan & Fillmore
6541,-87.72651164799998,41.90635771500001,POINT (-87.72651164799998 41.90635771500001),9019,PULASKI,GRAND,SB,NS,53,N53,CHICAGO,Pulaski & Grand
6542,-87.60740700000002,41.703981,POINT (-87.60740700000002 41.703981),2831,COTTAGE GROVE,105TH STREET,SB,NS,"4,115",,CHICAGO,Cottage Grove & 105th Street
6543,-87.64085430199998,41.91999328999998,POINT (-87.64085430199998 41.91999328999998),1456,LINCOLN,DICKENS/CLEVELAND,NWB,NS,37,,CHICAGO,Lincoln & Dickens/Cleveland
6544,-87.62359130499999,41.838190381000004,POINT (-87.62359130499999 41.838190381000004),1607,MICHIGAN,31ST STREET,SB,FS,"1,4",N4,CHICAGO,Michigan & 31st Street
6545,-87.63142599999998,41.90065700100001,POINT (-87.63142599999998 41.90065700100001),1853,CLARK,OAK,SB,NS,22,N22,CHICAGO,Clark & Oak
6546,-87.84658291699998,41.971302724,POINT (-87.84658291699998 41.971302724),8587,EAST RIVER RD,CARMEN,SB,NT,81W,,CHICAGO,East River Rd & Carmen
6547,-87.703454518,41.96115477000001,POINT (-87.703454518 41.96115477000001),11342,MONTROSE,SACRAMENTO,EB,NS,78,,CHICAGO,Montrose & Sacramento
6548,-87.73441593400003,41.84404841999998,POINT (-87.73441593400003 41.84404841999998),6304,26TH STREET,KOSTNER,EB,NS,60,N60,CHICAGO,26th Street & Kostner
6549,-87.71489700000001,41.84432200100002,POINT (-87.71489700000001 41.84432200100002),6312,26TH STREET,CENTRAL PARK,EB,NS,60,N60,CHICAGO,26th Street & Central Park
6550,-87.64115217699998,41.877951128999996,POINT (-87.64115217699998 41.877951128999996),14484,JACKSON,CLINTON,EB,NS,"126, 755",,CHICAGO,Jackson & Clinton
6551,-87.65237313799997,41.70689390199999,POINT (-87.65237313799997 41.70689390199999),12179,103RD STREET,RACINE,WB,NS,103,,CHICAGO,103rd Street & Racine
6552,-87.74634447400001,42.06259707100003,POINT (-87.74634447400001 42.06259707100003),14234,OLD ORCHARD RD,SKOKIE BLVD,WB,NS,201,,SKOKIE,Old Orchard Rd & Skokie Blvd
6553,-87.728369278,41.807876566999994,POINT (-87.728369278 41.807876566999994),8112,47TH STREET,KEELER,WB,NS,47,,CHICAGO,47th Street & Keeler
6554,-87.68660985100001,42.04711274099998,POINT (-87.68660985100001 42.04711274099998),12687,DAVIS,OAK,WB,NS,"93,201",,EVANSTON,Davis & Oak
6555,-87.68161051499999,41.89077565600002,POINT (-87.68161051499999 41.89077565600002),790,GRAND,LEAVITT,WB,NS,65,,CHICAGO,Grand & Leavitt
6556,-87.81397045300002,41.93800177899999,POINT (-87.81397045300002 41.93800177899999),9353,BELMONT,OLCOTT,WB,NS,77,,CHICAGO,Belmont & Olcott
6557,-87.73829913999998,41.895220155000004,POINT (-87.73829913999998 41.895220155000004),653,CHICAGO,KILBOURN (east leg),WB,NS,66,,CHICAGO,Chicago & Kilbourn
6558,-87.69268888599998,41.844797105,POINT (-87.69268888599998 41.844797105),6392,26TH STREET,WASHTENAW (west leg),WB,NS,60,N60,CHICAGO,26th Street & Washtenaw
6559,-87.65449964700002,41.89119056599998,POINT (-87.65449964700002 41.89119056599998),778,GRAND,ABERDEEN,WB,NS,65,,CHICAGO,Grand & Aberdeen
6560,-87.57312596600002,41.73716160499998,POINT (-87.57312596600002 41.73716160499998),9464,87TH STREET,CLYDE,WB,NT,"15,87",,CHICAGO,87th Street & Clyde
6561,-87.74479325800002,41.87222414500002,POINT (-87.74479325800002 41.87222414500002),3855,CICERO,FLOURNOY,NB,NS,57,,CHICAGO,Cicero & Flournoy
6562,-87.635212878,41.88203898900002,POINT (-87.635212878 41.88203898900002),14426,FRANKLIN,MADISON,NB,FS,37,,CHICAGO,Franklin & Madison
6563,-87.64817992600001,41.910829740999986,POINT (-87.64817992600001 41.910829740999986),5950,HALSTED,NORTH AVENUE,NB,NS,8,,CHICAGO,Halsted & North Ave
6564,-87.67706494700002,41.899432644,POINT (-87.67706494700002 41.899432644),8922,DAMEN,AUGUSTA,NB,NS,50,,CHICAGO,Damen & Augusta
6565,-87.70331179200002,41.78247225199999,POINT (-87.70331179200002 41.78247225199999),17453,KEDZIE,61ST STREET,SB,FS,"52,52A",,CHICAGO,Kedzie & 61st Street
6566,-87.61165370700002,41.80951937200001,POINT (-87.61165370700002 41.80951937200001),17141,47TH STREET,ST. LAWRENCE,WB,FS,47,,CHICAGO,47th Street & St. Lawrence
6567,-87.647454251,41.867250677000015,POINT (-87.647454251 41.867250677000015),17396,ROOSEVELT,HALSTED,WB,FS,12,,CHICAGO,Roosevelt & Halsted
6568,-87.64761503900002,41.869682212999976,POINT (-87.64761503900002 41.869682212999976),17277,TAYLOR,HALSTED,WB,FS,157,,CHICAGO,Taylor & Halsted
6569,-87.65984560700002,41.859536271000024,POINT (-87.65984560700002 41.859536271000024),6375,BLUE ISLAND,16TH STREET,SWB,FS,60,N60,CHICAGO,Blue Island & 16th Street
6570,-87.70244610399999,41.91027925100002,POINT (-87.70244610399999 41.91027925100002),17129,NORTH AVENUE,HUMBOLDT,WB,FS,72,,CHICAGO,North Ave & Humboldt
6571,-87.687356271,41.99786769100001,POINT (-87.687356271 41.99786769100001),1770,DEVON,OAKLEY,WB,NS,155,,CHICAGO,Devon & Oakley
6572,-87.69928441899998,42.06446909800002,POINT (-87.69928441899998 42.06446909800002),12641,CENTRAL STREET,GREEN BAY RD,WB,FS,"201,206",,EVANSTON,Central Street & Green Bay Rd
6573,-87.790254307,41.96844150499999,POINT (-87.790254307 41.96844150499999),9732,GUNNISON,NEENAH,WB,NS,81W,,HARWOOD HEIGHTS,Gunnison & Neenah
6574,-87.69830817399998,41.70630643300001,POINT (-87.69830817399998 41.70630643300001),12202,103RD STREET,ALBANY (east leg),WB,NS,103,,CHICAGO,103rd Street & Albany
6575,-87.65444651500002,41.69229364500001,POINT (-87.65444651500002 41.69229364500001),2923,111TH STREET,THROOP,WB,NS,111,,CHICAGO,111th Street & Throop
6576,-87.72036096599999,41.85898572799999,POINT (-87.72036096599999 41.85898572799999),15172,16TH STREET,HAMLIN,WB,FS,18,,CHICAGO,16th Street & Hamlin
6577,-87.59162021100002,41.78063815899998,POINT (-87.59162021100002 41.78063815899998),14820,63RD STREET,DORCHESTER,WB,FS,63,N63,CHICAGO,63rd Street & Dorchester
6578,-87.61683996199997,41.822573739999996,POINT (-87.61683996199997 41.822573739999996),2162,KING DRIVE,OAKWOOD BOULEVARD,NB,NS,3,,CHICAGO,King Drive & Oakwood Boulevard
